개방자치단체코드,관리번호,구분명,근거법령명,화장실명,소재지도로명주소,소재지지번주소,남성용-대변기수,남성용-소변기수,남성용-장애인용대변기수,남성용-장애인용소변기수,남성용-어린이용대변기수,남성용-어린이용소변기수,여성용-대변기수,여성용-장애인용대변기수,여성용-어린이용대변기수,관리기관명,전화번호,개방시간,개방시간상세,설치연월,WGS84위도,WGS84경도,화장실소유구분명,오물처리방식,안전관리시설설치대상여부,비상벨설치여부,비상벨설치장소,화장실입구CCTV설치유무,기저귀교환대유무,기저귀교환대장소,리모델링연월,데이터기준일자,최종수정시점
4040000,202440400000101445,개방화장실,법제3조제11호,셀프광장주유소,경기도 하남시 창우로 56 (창우동),경기도 하남시 창우동 361-5,2,2,0,0,0,0,3,0,0,셀프광장주유소,0317952001,상시,,201902,37.5317,127.2259,민간,수세식,N,N,,N,N,,,2024-12-20,2024-12-20 14:20:03
4040000,202440400000101354,개방화장실,법제3조제4호,코스트코 하남점 화장실(4층),경기도 하남시 미사강변중앙로 40,경기도 하남시 풍산동 609-1,1,1,0,0,0,0,2,0,0,코스트코 하남점,0317909400,정시,10~22시,201904,37.5507,127.1937,민간,수세식,N,N,,N,N,,,2024-12-20,2024-12-20 14:20:02
4040000,202440400000101358,개방화장실,법제3조제4호,코스트코 하남점 화장실(지하1층),경기도 하남시 미사강변중앙로 40,경기도 하남시 풍산동 609-1,5,4,0,0,0,0,14,0,0,코스트코 하남점,0317909400,정시,10~22시,201904,37.5507,127.1937,민간,수세식,N,N,,N,Y,남자화장실+여자화장실,,2024-12-20,2024-12-20 14:20:02
4040000,202440400000100948,공중화장실,법제3조제5호,미사누리2호공원,경기도 하남시 미사강변대로226번길 79,경기도 하남시 망월동 955,1,1,1,1,0,2,4,1,0,하남시청 공원녹지과,0317905145,상시,,201911,37.5681,127.1864,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+남자화장실+여자화장실,N,Y,여자화장실,,2023-12-31,2024-07-08 17:37:54
4040000,202440400000100947,공중화장실,법제3조제5호,미사숲공원,경기도 하남시 미사강변중앙로 95,경기도 하남시 풍산동 537,2,3,1,1,0,0,8,1,0,하남시청 공원녹지과,0317905145,상시,,201911,37.5552,127.1904,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,Y,남자화장실+여자화장실,,2023-12-31,2024-07-08 17:37:54
4040000,202440400000100924,공중화장실,법제3조제5호,꿈동산공원,경기도 하남시 천현로 55,경기도 하남시 신장동 528-4,0,1,1,0,0,0,1,1,1,하남시청 공원녹지과,0317905145,상시,,199412,37.5382,127.2173,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+남자화장실+여자화장실,N,N,,,2023-12-31,2024-07-08 17:37:54
4040000,202440400000100923,공중화장실,법제3조제5호,새고향공원,경기도 하남시 대청로59번길 35,경기도 하남시 신장동 527-2,1,2,0,0,0,0,1,0,0,하남시청 공원녹지과,0317905145,상시,,199512,37.5422,127.2182,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,201612,2023-12-31,2024-07-08 17:37:54
4040000,202440400000101306,개방화장실,법제3조제16호-영제3조제1항제4호,나룰도서관 지하1층,경기도 하남시 덕풍북로180,경기도 하남시 덕풍동 739,1,2,0,0,0,0,2,0,0,하남시 나룰도서관,0317906887,미개방,월~금 09시~18시,200909,37.5533,127.2084,공공기관-지방자치단체,수세식,N,N,,N,N,,202108,2024-12-20,2024-12-20 14:20:01
4040000,202440400000101185,개방화장실,법제3조제16호-영제3조제1항제1호,하남시 차량등록사무소(3층),경기도 하남시 하남대로776번길 79,"경기도 하남시 덕풍동 521-3,7",1,2,0,0,0,0,3,0,0,경기도 하남시 차량등록과,0317905818,미개방,월~금 09시~18시,202006,37.5417,127.2144,공공기관-지방자치단체,수세식,N,N,,Y,N,,,2023-12-31,2024-07-08 17:37:57
4040000,202440400000101264,공중화장실,법제3조제5호,환경기초시설공원,경기도 하남시 미사대로 710,경기도 하남시 신장동 27,3,3,1,1,1,1,9,1,1,하남시청 공원녹지과,0317905145,상시,,201611,37.5462,127.2189,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+남자화장실+여자화장실,N,N,,,2024-12-20,2024-12-20 14:20:01
4040000,202440400000101260,공중화장실,법제3조제16호-영제3조제1항제1호,남한산성입구주차장(항동버스종점),경기도 하남시 고골로 343,경기도 하남시 상사창동 501-10,1,1,0,0,0,0,1,0,0,하남시청 공원녹지과,0317905145,상시,,201412,37.4965,127.1902,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2024-12-20,2024-12-20 14:20:01
4040000,202440400000100971,공중화장실,법제3조제5호,위례근린5호공원,경기도 하남시 위례대로 248,경기도 하남시 학암동 641-2,1,0,1,1,0,0,2,1,0,하남시청 공원녹지과,0317905145,상시,,202312,37.4834,127.149,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+남자화장실+여자화장실,N,Y,남자화장실+여자화장실,,2023-12-31,2024-07-08 17:37:54
4040000,202440400000101425,개방화장실,법제3조제4호,스타필드하남 화장실(1층 서측),경기도 하남시 미사대로 750,경기도 하남시 신장동 616,5,6,1,0,0,0,5,1,2,스타필드하남,03118339001,정시,10~22시,201608,37.5454,127.2237,민간,수세식,N,N,,N,N,,,2024-12-20,2024-12-20 14:20:03
4040000,202440400000101213,개방화장실,법제3조제13호,창우 배드민턴장,경기도 하남시 창우동520-2,경기도 하남시 창우동 520-2,1,1,0,0,0,0,2,0,0,하남시청 체육진흥과,0317905116,상시,,199512,37.5554,127.1903,공공기관-지방자치단체,수세식,N,Y,남자화장실+여자화장실,N,N,,,2024-12-20,2024-12-20 14:20:00
4040000,202440400000101442,개방화장실,법제3조제4호,스타필드시티위례점 화장실 (8층),경기도 하남시 위례대로 200,경기도 하남시 학암동 660,1,1,0,0,0,0,2,0,0,스타필드시티위례점,03180971100,정시,10~22시,201812,37.48,127.1483,민간,수세식,N,Y,여자화장실,Y,N,,201812,2024-12-20,2024-12-20 14:20:03
4040000,202440400000100934,공중화장실,법제3조제5호,풍산지구1호공원,경기도 하남시 덕풍로 108,경기도 하남시 덕풍동 732,2,2,1,1,0,1,5,1,0,하남시청 공원녹지과,0317905145,상시,,200901,37.5529,127.2019,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+남자화장실+여자화장실,N,Y,여자화장실,,2023-12-31,2024-07-08 17:37:54
4040000,202440400000101380,개방화장실,법제3조제13호,조정경기장 화장실(B축구장),경기도 하남시 미사대로 505,경기도 하남시 신장동 281,4,6,1,0,0,1,8,1,0,㈜한국체육산업개발,0317908831,정시,09~20시,198607,37.5536,127.2132,공공기관-국가공공기관,수세식,N,Y,여자화장실,N,N,,,2024-12-20,2024-12-20 14:20:02
4040000,202440400000101247,공중화장실,법제3조제5호,미사한강2호공원,경기도 하남시 미사강변 한강로 45,경기도 하남시 선동 417,2,3,1,1,0,0,8,1,1,하남시청 공원녹지과,0317905145,상시,,201903,37.5767,127.1807,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+남자화장실+여자화장실,N,Y,남자화장실+여자화장실,,2024-12-20,2024-12-20 14:20:01
4040000,202440400000101364,개방화장실,법제3조제16호-영제3조제1항제1호,초이동 행정복지센터 2층,경기도 하남시 초이로 65(초이동),경기도 하남시 초이동 276-5,1,2,0,0,0,0,2,0,0,초이동 행정복지센터,0317906640,미개방,월~금 09시~18시,199405,37.5366,127.1709,공공기관-지방자치단체,수세식,N,N,,N,N,,,2024-12-20,2024-12-20 14:20:02
4040000,202440400000101342,개방화장실,법제3조제16호-영제3조제1항제1호,덕풍근린공원 제3공영주차장 B4층,경기도 하남시 덕풍공원로 70,경기도 하남시 덕풍동 435-202,2,2,1,0,0,0,3,1,0,하남도시공사 공공사업부(공영주차장),0317909581,상시,,202110,37.5373,127.1981,공공기관-지방공공기관(지방공기업/지방출자출연기관),수세식,N,Y,장애인화장실+남자화장실+여자화장실,N,N,,,2024-12-20,2024-12-20 14:20:02
4040000,202440400000101395,개방화장실,법제3조제11호,약수터주유소,경기도 하남시 하남대로 63,경기도 하남시 상산곡동 412-2,1,1,0,0,0,0,2,0,0,약수터주유소,0317931355,상시,,199807,37.4823,127.2394,민간,수세식,N,N,,N,N,,,2024-12-20,2024-12-20 14:20:02
4040000,202440400000101478,개방화장실,법제3조제11호,구산셀프주유소,경기도 하남시 미사대로 316 (망월동),경기도 하남시 망월동 835,1,1,0,0,0,0,1,0,0,구산셀프주유소,0317920902,상시,,201506,37.5754,127.1944,민간,수세식,N,N,,N,N,,,2024-12-20,2024-12-20 14:20:03
4040000,202440400000101359,개방화장실,법제3조제16호-영제3조제1항제1호,춘궁동행정복지센터 1층 화장실,경기도 하남시 서하남로 490,경기도 하남시 춘궁동 332-2,1,1,1,1,0,0,1,0,0,춘궁동 행정복지센터,0317906609,미개방,월~금 09시~18시,199105,37.5222,127.1942,공공기관-지방자치단체,수세식,N,N,,N,N,,,2024-12-20,2024-12-20 14:20:02
4040000,202440400000100963,공중화장실,법제3조제16호-영제3조제1항제1호,신장둔치,경기도 하남시 미사대로 775,경기도 하남시 창우동 133-3,1,2,0,0,0,0,2,0,0,하남시청 공원녹지과,0317905145,상시,,199812,37.5453,127.2288,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2023-12-31,2024-07-08 17:37:54
4040000,202440400000100993,개방화장실,법제3조제16호-영제3조제1항제4호,세미도서관 1층,경기도 하남시 세미로 1길 15,경기도 하남시 풍산동 635,0,1,1,0,0,0,1,1,0,하남시 세미도서관,0317906804,미개방,월~금 09시~18시,201812,37.5437,127.194,공공기관-지방자치단체,수세식,N,N,,N,N,,,2023-12-31,2024-07-08 17:37:55
4040000,202440400000101441,개방화장실,법제3조제4호,스타필드시티위례점 화장실 (7층),경기도 하남시 위례대로 200,경기도 하남시 학암동 660,1,1,0,0,0,0,2,0,0,스타필드시티위례점,03180971100,정시,10~22시,201812,37.48,127.1483,민간,수세식,N,Y,여자화장실,Y,N,,201812,2024-12-20,2024-12-20 14:20:03
4040000,202440400000101134,개방화장실,법제3조제4호,스타필드시티위례점 화장실 (지하1층),경기도 하남시 위례대로 200,경기도 하남시 학암동 660,4,4,1,0,0,0,8,1,1,스타필드시티위례점,03180971100,정시,10~22시,201812,37.48,127.1483,민간,수세식,N,Y,장애인화장실,Y,Y,남자화장실+여자화장실,201812,2023-12-31,2024-07-08 17:37:56
4040000,202440400000100916,개방화장실,법제3조제13호,천현게이트볼장,경기도 하남시 검단로19번길 25,경기도 하남시 하산곡동 556-14,1,1,0,0,0,0,1,0,0,하남시청 체육진흥과,0317905116,상시,,202107,37.5242,127.2234,공공기관-지방자치단체,수세식,N,Y,남자화장실+여자화장실,N,N,,,2023-12-31,2024-07-08 17:37:54
4040000,202440400000100895,개방화장실,법제3조제11호,황산주유소,경기도 하남시 조정대로 89,경기도 하남시 풍산동 97-3,1,2,0,0,0,0,2,0,0,황산주유소,0317965149,상시,,200807,37.5518,127.1889,민간,수세식,N,N,,N,N,,,2023-12-31,2024-07-08 17:37:54
4040000,202440400000100990,개방화장실,법제3조제16호-영제3조제1항제4호,위례도서관 1층,경기도 하남시 위례대로 230,경기도 하남시 학암동 654-1,1,1,1,1,0,0,4,1,0,하남시 위례도서관,0317906036,미개방,월~금 09시~18시,202106,37.4821,127.1482,공공기관-지방자치단체,수세식,N,Y,장애인화장실+남자화장실+여자화장실,N,N,,,2023-12-31,2024-07-08 17:37:55
4040000,202440400000101373,개방화장실,법제3조제13호,조정경기장 화장실(관람동),경기도 하남시 미사대로 505,경기도 하남시 신장동 281,15,50,1,0,0,0,19,1,0,㈜한국체육산업개발,0317908831,정시,09~20시,198607,37.5536,127.2132,공공기관-국가공공기관,수세식,N,Y,여자화장실,N,N,,,2024-12-20,2024-12-20 14:20:02
4050000,202540500000102428,개방화장실,법제3조제17호-영제3조제2항제1호,현대프라자 개방화장실,"경기도 용인시 수지구 현암로 95, 현대프라자 (죽전동)",경기도 용인시 수지구 죽전동 1175-7 현대프라자,1,2,1,0,0,0,2,1,0,현대프라자,,상시,,200507,,,민간,수세식,N,N,,N,N,,,2026-02-11,2026-02-12 20:17:50
4050000,202540500000102162,개방화장실,법제3조제16호-영제3조제1항제4호,죽전도서관 개방화장실,경기도 용인시 수지구 대지로 89,경기도 용인시 수지구 죽전동 1212,3,3,3,3,1,1,6,3,2,용인시 서부도서관,03161931653,정시,"정시(07:00~22:00), 매월 1,3주차 월요일 및 법정공휴일 미개방",200812,,,공공기관-지방자치단체,수세식,Y,Y,장애인화장실,Y,Y,남자화장실+여자화장실,,2026-01-30,2026-02-24 17:52:26
4050000,202540500000101998,개방화장실,법제3조제17호-영제3조제2항제1호,구갈스포츠센터 개방화장실,경기도 용인시 기흥구 구갈로 74,경기도 용인시 기흥구 구갈동 351,1,3,1,0,0,0,2,1,0,구갈스포츠센타,0312747717,상시,,200401,,,민간,수세식,N,N,,N,N,,,2026-02-19,2026-02-19 10:35:23
4050000,202640500000100032,개방화장실,,기흥택시쉼터 개방화장실,"경기도 용인시 기흥구 중부대로 528, 용인시 택시쉼터 (구갈동)",경기도 용인시 기흥구 구갈동 648-2 용인시 택시쉼터,2,2,1,0,0,0,2,1,0,용인시 대중교통과,,상시,,202002,,,공공기관-지방자치단체,수세식,,Y,장애인화장실,Y,N,,,2026-03-10,2026-03-10 14:41:41
4050000,202540500000101895,개방화장실,법제3조제16호-영제3조제1항제1호,용인소방서 개방화장실,경기도 용인시 처인구 명지로 45(용인소방서),경기도 용인시 처인구 역북동 586-7,2,5,1,0,0,0,2,0,0,용인소방서 소방행정과,03180210214,상시,,199507,,,공공기관-국가공공기관,수세식,N,N,,N,N,,,2026-02-23,2026-02-23 19:22:00
4050000,202540500000101582,공중화장실,법제3조제5호,용인종합운동장1(놀이터) 공중화장실,"경기도 용인시 처인구 경안천로 76, 용인시실내체육관 (마평동)",경기도 용인시 처인구 마평동 703 용인시실내체육관,1,2,1,1,0,0,4,1,1,용인시 동부공원관리과,03161939053,상시,,202405,,,공공기관-지방자치단체,수세식,Y,Y,남자화장실+여자화장실,N,Y,남자화장실+여자화장실,,2026-02-25,2026-02-25 10:20:52
4050000,202540500000102472,개방화장실,법제3조제16호-영제3조제1항제1호,처인구청(제2별관) 개방화장실,경기도 용인시 처인구 금령로 50,경기도 용인시 처인구 김량장동 286,6,5,0,1,0,0,6,0,0,용인시 처인구 자치행정과,03161935044,정시,(평일)09:00-18:00,200111,,,공공기관-지방자치단체,수세식,Y,N,,N,N,,,2026-02-24,2026-02-24 18:33:47
4050000,202640500000100031,개방화장실,,처인택시쉼터 개방화장실,경기도 용인시 처인구 백옥대로 1301 (유방동),경기도 용인시 처인구 유방동 491-7,2,2,1,0,0,0,3,1,0,용인시 대중교통과,03161933332,정시,09:10-18:00,202003,,,공공기관-지방자치단체,수세식,,Y,장애인화장실,Y,Y,남자화장실,,2026-03-10,2026-03-10 14:39:48
4050000,202540500000102163,개방화장실,법제3조제16호-영제3조제1항제4호,청덕도서관 개방화장실,경기도 용인시 기흥구 구성1로 44,경기도 용인시 기흥구 청덕동 549,3,6,2,0,0,0,6,2,2,용인시 서부도서관,03161931350,정시,"정시(09:00~22:00), 주말(09:00~17:00)",201512,,,공공기관-지방자치단체,수세식,Y,Y,장애인화장실,Y,Y,남자화장실+여자화장실,,2026-02-11,2026-02-24 18:03:29
4050000,202540500000102069,공중화장실,법제3조제5호,반디공원 공중화장실,경기도 용인시 처인구 중부대로1343번길 6-9 (김량장동),경기도 용인시 처인구 김량장동 291-1,1,1,1,1,0,0,2,1,0,용인시 동부공원관리과,03161939053,상시,,201609,,,공공기관-지방자치단체,수세식,Y,Y,남자화장실+여자화장실,N,Y,남자화장실+여자화장실,,2026-02-25,2026-02-25 09:48:06
4050000,202540500000102003,개방화장실,법제3조제17호-영제3조제2항제1호,원희캐슬 서천2 개방화장실,경기도 용인시 기흥구 서천로117번길 9,경기도 용인시 기흥구 서천동 807,30,31,1,1,0,0,30,1,0,원희캐슬 서천2,0312036611,상시,,201705,,,민간,수세식,N,N,,N,N,,,2026-02-19,2026-02-19 11:21:44
4050000,202540500000102227,개방화장실,법제3조제16호-영제3조제1항제1호,용인시청 열린화장실,경기도 용인시 처인구 중부대로 1199,경기도 용인시 처인구 삼가동 556,2,4,1,0,1,0,5,1,1,용인시 재산관리과,0313242166,상시,,,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,Y,여자화장실,,2024-12-31,2025-01-10 13:18:32
4050000,202540500000101975,개방화장실,법제3조제17호-영제3조제2항제1호,헤르메스상가 개방화장실,"경기도 용인시 수지구 만현로 82-4, 헤르메스상가 (상현동)",경기도 용인시 수지구 상현동 66-2 헤르메스상가,2,3,0,0,0,0,3,0,0,헤르메스상가,,정시,(평일)08:00-19:00,200207,,,민간,수세식,N,Y,여자화장실,Y,N,,,2026-02-12,2026-02-12 20:16:30
4050000,202540500000101962,개방화장실,법제3조제16호-영제3조제1항제1호,백암면 주민자치센터 개방화장실,"경기도 용인시 처인구 백암면 백암로185번길 12 (백암리, 백암면주민자치센터)",경기도 용인시 처인구 백암면 백암리 461,8,8,1,0,0,0,14,1,0,용인시 백암면 주민자치센터,0313332347,정시,(평일)06:00~21:00,201002,,,공공기관-지방자치단체,수세식,Y,N,,N,N,,,2026-02-10,2026-02-24 17:32:39
4050000,202640500000100011,개방화장실,,용인운전면허시험장 별관동 개방화장실,"경기도 용인시 기흥구 용구대로 2267, 용인운전면허시험장 (신갈동)",경기도 용인시 기흥구 신갈동 678 용인운전면허시험장,2,4,0,0,0,0,4,0,0,한국도로교통공단 용인운전면허시험장,0312890121,정시,08:30-18:00,200308,,,공공기관-국가공공기관,수세식,,N,,N,N,,,2026-02-20,2026-02-20 22:35:41
4050000,202540500000102148,공중화장실,법제3조제5호,농서근린공원2(족구장) 공중화장실,경기도 용인시 기흥구,경기도 용인시 기흥구 농서동 450,0,1,1,0,0,0,1,1,0,용인시 동부공원관리과,03161939053,상시,,202306,,,공공기관-지방자치단체,수세식,Y,Y,남자화장실+여자화장실+장애인화장실,N,Y,여자화장실+남자화장실,,2026-02-25,2026-02-25 12:31:58
4050000,202540500000101901,개방화장실,법제3조제16호-영제3조제1항제1호,용인서부경찰서 개방화장실,경기도 용인시 기흥구 용구대로 2469번길 32,경기도 용인시 기흥구 보정동 1290번지,17,24,1,1,0,0,23,1,0,용인서부경찰서,03180218322,상시,,201007,,,공공기관-국가,수세식,N,Y,여자화장실+장애인화장실,Y,Y,남자화장실+여자화장실,,2026-01-21,2026-02-25 15:43:17
4050000,202540500000101846,개방화장실,법제3조제16호-영제3조제1항제1호,중앙공영주차장,경기도 용인시 처인구 백옥대로 1103,경기도 용인시 처인구 김량장동 80-2,1,2,0,0,0,0,2,0,0,용인도시공사,0313303900,상시,,200904,,,공공기관-지방자치단체,수세식,Y,N,,N,N,,,2024-12-31,2025-09-19 13:06:19
4050000,202540500000101849,개방화장실,법제3조제16호-영제3조제1항제1호,금학공영주차장,경기도 용인시 처인구 용문로 140,경기도 용인시 처인구 김량장동 324-8,1,0,1,0,0,0,1,1,0,용인도시공사,0313303900,상시,,,,,공공기관-지방자치단체,수세식,Y,N,,N,N,,,2024-12-31,2025-01-10 13:18:27
4050000,202540500000101940,개방화장실,법제3조제16호-영제3조제1항제1호,죽전2동 행정복지센터 개방화장실,경기도 용인시 수지구 포은대로 523,경기도 용인시 수지구 죽전동 1003-122,6,12,3,0,0,0,22,3,1,용인시 죽전2동 행정복지센터,03161938682,정시,(평일)08:00-21:00,201207,,,공공기관-지방자치단체,수세식,Y,N,,Y,N,,,2026-02-24,2026-02-24 19:51:36
4050000,202540500000102060,공중화장실,법제3조제16호-영제3조제1항제1호,신갈오거리 공중화장실,"경기도 용인시 기흥구 중부대로 336, 신갈오거리 (신갈동)",경기도 용인시 기흥구 신갈동 470-21 신갈오거리,0,1,1,1,0,0,1,1,0,용인도시공사(생활환경팀),07047661315,상시,,201208,,,공공기관-지방자치단체,수세식,Y,Y,남자화장실+여자화장실+장애인화장실,N,Y,여자화장실,,2026-02-02,2026-02-02 19:42:35
4050000,202540500000101869,개방화장실,법제3조제16호-영제3조제1항제2호,용인시문예회관 개방화장실,"경기도 용인시 처인구 중부대로1392번길 15, 용인시문예회관 (김량장동)",경기도 용인시 처인구 김량장동 346 용인시문예회관,11,17,2,0,0,0,0,2,0,용인문화재단,0313236251,정시,09:00~18:00,198911,,,공공기관-지방자치단체,수세식,Y,N,,Y,N,,,2026-02-09,2026-02-24 17:56:00
4050000,202540500000101966,개방화장실,법제3조제16호-영제3조제1항제1호,이동읍 주민자치센터 개방화장실,경기도 용인시 처인구 이동읍 경기동로 673,경기도 용인시 처인구 이동읍 송전리 750-3,3,6,2,0,0,0,9,2,0,용인시 이동읍 행정복지센터,03161935692,불규칙,불규칙,201610,,,공공기관-지방자치단체,수세식,Y,Y,장애인화장실,N,N,,,2026-02-12,2026-02-24 17:32:54
4050000,202540500000101976,개방화장실,법제3조제17호-영제3조제2항제1호,원희캐슬프라자 개방화장실,"경기도 용인시 수지구 만현로 110 (상현동, 원희캐슬프라자)",경기도 용인시 수지구 상현동 254-14,2,2,1,0,0,0,3,0,0,원희캐슬프라자,0312616991,상시,,200311,,,민간,수세식,N,N,,Y,N,,,2026-02-23,2026-02-23 10:46:33
4050000,202540500000101915,개방화장실,법제3조제16호-영제3조제1항제1호,용인동부경찰서 고매파출소 개방화장실,"경기도 용인시 기흥구 동탄기흥로 715, 고매파출소 (고매동)",경기도 용인시 기흥구 고매동 산 80-2 고매파출소,0,0,0,0,0,0,0,0,0,용인동부경찰서 고매파출소,0312600476,상시,,199001,,,공공기관-국가,수세식,N,N,,N,N,,,2026-01-30,2026-02-25 15:52:26
4050000,202540500000101933,개방화장실,법제3조제16호-영제3조제1항제1호,송전우체국 개방화장실,"경기도 용인시 처인구 이동읍 경기동로705번길 13-11, 송전우체국",경기도 용인시 처인구 이동읍 송전리 690-11 송전우체국,2,1,0,0,0,0,1,0,0,용인시 송전우체국,0313367205,정시,09:00~18:00,200002,,,공공기관-국가,수세식,N,N,,Y,N,,,2026-02-23,2026-02-25 16:03:49
4050000,202540500000102192,개방화장실,법제3조제16호-영제3조제1항제2호,용인농촌테마파크 다정다감 개방화장실,"경기도 용인시 처인구 원삼면 농촌파크로 80-1 (사암리, 농촌테마파크)",경기도 용인시 처인구 원삼면 사암리 871-3,2,3,1,0,0,0,4,1,0,용인시 농촌테마과,03161931092,정시,09:00-18:00,201706,,,공공기관-지방자치단체,수세식,Y,Y,남자화장실+여자화장실+장애인화장실,N,Y,남자화장실+여자화장실,,2026-02-19,2026-02-24 18:14:40
4050000,202540500000101948,개방화장실,법제3조제16호-영제3조제1항제1호,마북동 행정복지센터 개방화장실,경기도 용인시 기흥구 구교동로118번길 16,경기도 용인시 기흥구 마북동 162-4,3,6,3,0,0,0,9,3,0,용인시 마북동 행정복지센터,,정시,(평일)07:00-21:00,201404,,,공공기관-지방자치단체,수세식,Y,Y,장애인화장실,Y,Y,남자화장실+여자화장실,,2026-02-20,2026-02-24 17:47:29
4050000,202540500000101925,개방화장실,법제3조제16호-영제3조제1항제1호,수지우체국,"경기도 용인시 수지구 문정로 3, 용인수지우체국 (풍덕천동)",경기도 용인시 수지구 풍덕천동 1084 용인수지우체국,5,8,1,1,0,0,5,1,0,수지우체국,0312700500,정시,09:00~18:00,200112,,,공공기관-국가,수세식,N,N,,N,N,,,2026-03-13,2026-03-13 11:11:44
4050000,202540500000102124,공중화장실,법제3조제5호,한길찬근린공원 공중화장실,경기도 용인시 기흥구 동백중앙로 61-16,경기도 용인시 기흥구 중동 1044,3,2,1,1,0,0,7,1,0,용인시 동부공원관리과,03161939053,상시,,200705,,,공공기관-지방자치단체,수세식,Y,Y,남자화장실+여자화장실+장애인화장실,Y,Y,여자화장실,,2026-02-25,2026-02-25 10:34:55
4050000,202540500000101974,개방화장실,법제3조제17호-영제3조제2항제1호,산사랑 개방화장실,경기도 용인시 수지구 샘말로89번길 9,경기도 용인시 수지구 고기동 372,1,2,0,0,0,0,3,0,0,산사랑,0312636080,상시,,199612,,,민간,수세식,N,N,,Y,N,,,2026-02-12,2026-02-12 20:16:14
4050000,202540500000102180,개방화장실,법제3조제16호-영제3조제1항제1호,공세보건진료소 개방화장실,"경기도 용인시 기흥구 공세로90번길 64 (공세동, 공세보건진료소)",경기도 용인시 기흥구 공세동 281-10,0,0,0,0,0,0,0,0,0,기흥구보건소 보건행정과,03161930267,정시,"월,수,금(09:00~18:00) / 화,목(09:00~12:00)",200407,,,공공기관-지방자치단체,수세식,Y,N,,N,N,,,2026-01-21,2026-02-24 13:57:40
4050000,202640500000100010,개방화장실,,미래도프라자 개방화장실,"경기도 용인시 기흥구 동백중앙로 358-19, 미래도프라자 (동백동)",경기도 용인시 기흥구 동백동 597-1 미래도프라자,2,2,0,0,0,0,2,0,0,미래도프라자,,상시,,200604,,,민간,수세식,,N,,N,N,,,2026-02-19,2026-02-19 11:30:28
4050000,202540500000101897,개방화장실,법제3조제16호-영제3조제1항제1호,용인서부경찰서 구성파출소 개방화장실,"경기도 용인시 기흥구 구성로 68, 구성파출소 (언남동)",경기도 용인시 기흥구 언남동 375-3 구성파출소,0,0,1,2,0,0,0,1,0,구성파출소,03180218040,상시,,220904,,,공공기관-국가,수세식,N,N,,Y,N,,202411,2026-01-21,2026-02-25 15:51:41
4050000,202340500000103955,공중화장실,,별다올어린이공원 공중화장실,,"경기도 용인시 수지구 성복동 390-5 ,6",1,2,1,0,0,0,2,1,0,용인시 서부공원관리과,03161939081,상시,,202305,,,공공기관-지방자치단체,수세식,,Y,남자화장실+여자화장실,Y,Y,남자화장실+여자화장실,,2026-03-09,2026-03-09 15:36:32
4050000,202440500000102821,공중화장실,,언남체육공원 공중화장실,경기도 용인시 기흥구 용인향교로 50 (언남동),경기도 용인시 기흥구 언남동 525,1,2,1,2,0,0,2,1,0,용인시 서부공원관리과,03161939081,상시,,202411,,,공공기관-지방자치단체,수세식,,Y,남자화장실+여자화장실,Y,Y,남자화장실+여자화장실,,2026-03-09,2026-03-09 15:50:13
4050000,202540500000103162,개방화장실,법제3조제16호-영제3조제1항제4호,동천도서관 개방화장실,경기도 용인시 수지구 수풍로 57-14 (풍덕천동),경기도 용인시 수지구 풍덕천동 824-1,5,3,2,4,1,0,11,2,1,용인시 서부도서관,03161931720,정시,"평일(09:00~22:00),주말(09:00~17:00), 매월 첫주, 셋주 월요일 미개방",202408,,,공공기관-지방자치단체,수세식,Y,Y,장애인화장실,Y,N,,,2026-01-30,2026-02-24 17:51:34
4050000,202540500000101856,개방화장실,법제3조제13호,아르피아스포츠센터,경기도 용인시 수지구 포은대로 499,경기도 용인시 수지구 죽전동 1003-43,2,2,0,0,0,0,4,1,0,용인도시공사 아르피아체육부,0313303900,정시,06:00~22:00,,,,공공기관-지방자치단체,수세식,Y,N,,Y,Y,여자화장실,,2024-12-31,2025-01-10 13:18:27
4050000,202540500000101585,공중화장실,법제3조제16호-영제3조제1항제1호,탄천 주민쉼터 공중화장실,경기도 용인시 수지구 대지로15번길 89 (죽전동),경기도 용인시 수지구 죽전동 1070-40,1,1,1,1,0,0,3,1,0,용인도시공사(생활환경팀),07047661315,상시,,202310,,,공공기관-지방자치단체,수세식,Y,Y,남자화장실+여자화장실+장애인화장실,N,Y,남자화장실+여자화장실,,2026-02-03,2026-02-03 15:14:37
4050000,202540500000102147,공중화장실,법제3조제5호,늘품어린이공원 공중화장실,경기도 용인시 처인구,경기도 용인시 처인구 역북동 736-2,0,2,1,0,0,0,1,1,0,용인시 동부공원관리과,03161939053,상시,,201911,,,공공기관-지방자치단체,수세식,Y,Y,남자화장실+여자화장실,Y,Y,여자화장실+남자화장실,,2026-02-25,2026-02-25 10:15:29
