개방자치단체코드,관리번호,구분명,근거법령명,화장실명,소재지도로명주소,소재지지번주소,남성용-대변기수,남성용-소변기수,남성용-장애인용대변기수,남성용-장애인용소변기수,남성용-어린이용대변기수,남성용-어린이용소변기수,여성용-대변기수,여성용-장애인용대변기수,여성용-어린이용대변기수,관리기관명,전화번호,개방시간,개방시간상세,설치연월,WGS84위도,WGS84경도,화장실소유구분명,오물처리방식,안전관리시설설치대상여부,비상벨설치여부,비상벨설치장소,화장실입구CCTV설치유무,기저귀교환대유무,기저귀교환대장소,리모델링연월,데이터기준일자,최종수정시점
3120000,202531200000100253,개방화장실,법제3조제16호-영제3조제1항제3호,카페폭포,서울특별시 서대문구 연희로 262-24,서울특별시 서대문구 홍은동 429,1,1,0,0,0,0,2,0,0,서울특별시 서대문구청,023308299,정시,10:00-21:00,,37.5813283,126.9370339,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+남자화장실+여자화장실,Y,N,,,2024-12-20,2025-01-06 16:07:48
3120000,202531200000100215,공중화장실,법제3조제5호,북카페 화장실,,서울특별시 서대문구 홍제동 산33-88,1,2,1,0,0,0,2,1,0,서울특별시 서대문구청,023308733,상시,,201307,37.5774578,126.9497614,공공기관-지방자치단체,수세식,Y,Y,남자화장실+여자화장실,Y,N,,,2024-12-20,2025-01-06 16:07:46
3120000,202531200000100185,공중화장실,법제3조제6호,연대앞 공중화장실,서울특별시 서대문구 성산로 426,서울특별시 서대문구 창천동 84-43,4,4,1,0,0,1,5,1,0,서울특별시 서대문구청,023301518,상시,,198308,37.5597607,126.9345608,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+남자화장실+여자화장실,Y,Y,남자화장실+여자화장실,,2024-12-20,2025-01-06 16:07:46
3120000,202531200000100257,개방화장실,법제3조제16호-영제3조제1항제7호,신촌문화발전소,서울특별시 서대문구 연세로2나길 57,서울특별시 서대문구 창천동 4-113,2,3,1,0,0,0,3,1,0,서울특별시 서대문구청,023304393,정시,(화-토) 09:00-21:00,,37.55814,126.9397,공공기관-지방자치단체,수세식,Y,N,,Y,N,,,2024-12-20,2025-01-06 16:07:48
3120000,202531200000100188,공중화장실,법제3조제5호,현저 공중화장실,서울특별시 서대문구 통일로 279-73,서울특별시 서대문구 현저동 107-479,2,3,0,0,0,0,3,0,0,서울특별시 서대문구청,023301518,상시,,199112,37.5729863,126.953102,공공기관-지방자치단체,수세식,Y,Y,남자화장실+여자화장실,Y,N,,,2024-12-20,2025-01-06 16:07:46
3120000,202531200000100247,개방화장실,법제3조제16호-영제3조제1항제1호,연희동 자치회관,서울특별시 서대문구 증가로 13-10,서울특별시 서대문구 연희동 122-16,1,1,0,0,0,0,2,0,0,서울특별시 서대문구청,023308173,정시,(평일) 09:00-18:00,,37.5693955,126.9309042,공공기관-지방자치단체,수세식,Y,Y,남자화장실+여자화장실,N,N,,,2024-12-20,2025-01-06 16:07:48
3120000,202531200000100229,공중화장실,법제3조제13호,홍록배드민턴장 화장실,,서울특별시 서대문구 홍은동 산1-88,2,2,1,0,0,0,3,1,0,서울특별시 서대문구청,023301776,상시,,201607,37.5944132,126.9394444,공공기관-지방자치단체,수세식,Y,Y,남자화장실+여자화장실,Y,N,,,2024-12-20,2025-01-06 16:07:47
3120000,202531200000100261,개방화장실,법제3조제13호,궁동체육관,서울특별시 서대문구 연희로11마길 86-47,서울특별시 서대문구 연희동 188-21,3,3,1,1,0,0,4,1,0,서울특별시 서대문구청,023608652,상시,,201107,37.5715118,126.9253209,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+남자화장실+여자화장실,N,N,,,2024-12-20,2025-01-06 16:07:48
3120000,202531200000100233,개방화장실,법제3조제16호-영제3조제1항제1호,남가좌2동 주민센터,서울특별시 서대문구 증가로10길 28,서울특별시 서대문구 남가좌동 342-7,6,5,4,5,0,0,6,4,0,서울특별시 서대문구청,023308542,정시,(평일) 09:00-18:00,,37.5784484,126.9238774,공공기관-지방자치단체,수세식,Y,Y,남자화장실+여자화장실,N,N,,202006,2024-12-20,2025-01-06 16:07:48
3120000,202531200000100183,공중화장실,법제3조제5호,북가좌 공중화장실,서울특별시 서대문구 불광천길 159,서울특별시 서대문구 북가좌동 352-1,0,2,1,0,0,0,2,1,0,서울특별시 서대문구청,023301518,상시,,201605,37.583979,126.9103823,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+남자화장실+여자화장실,Y,Y,남자화장실+여자화장실,,2024-12-20,2025-01-06 16:07:46
3120000,202531200000100228,공중화장실,법제3조제5호,호박골지구 화장실,서울특별시 서대문구 홍은중앙로9길 81,서울특별시 서대문구 홍은동 10-211,1,1,1,0,0,0,2,0,0,서울특별시 서대문구청,023301708,상시,,200907,37.6028228,126.9476977,공공기관-지방자치단체,수세식,Y,Y,남자화장실+여자화장실,Y,N,,,2024-12-20,2025-01-06 16:07:46
3120000,202531200000100288,개방화장실,법제3조제12호,연세주유소 화장실,서울특별시 서대문구 연희로 184,서울특별시 서대문구 연희동 76-11,2,1,0,0,0,0,0,0,0,서울특별시 서대문구청,023308741,정시,00:00-24:00,202402,37.5734611,126.935919,민간,수세식,N,N,,Y,N,,,2024-12-20,2025-01-06 16:07:48
3120000,202531200000100232,개방화장실,법제3조제16호-영제3조제1항제1호,남가좌1동 주민센터,서울특별시 서대문구 모래내로15길 37,서울특별시 서대문구 남가좌동 38-3,7,8,1,0,0,0,12,1,0,서울특별시 서대문구청,023308135,정시,(평일)09:00-18:00,,37.5740091,126.9198012,공공기관-지방자치단체,수세식,Y,Y,남자화장실+여자화장실,N,N,,,2024-12-20,2025-01-06 16:07:48
3120000,202531200000100187,공중화장실,법제3조제5호,해달별 공중화장실,서울특별시 서대문구 홍제천로 149,서울특별시 서대문구 연희동 735,0,1,1,0,0,0,1,1,0,서울특별시 서대문구청,023301518,상시,,202210,37.5735219,126.9264342,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+남자화장실+여자화장실,Y,Y,남자화장실+여자화장실,,2024-12-20,2025-01-06 16:07:46
3120000,202531200000100287,개방화장실,법제3조제12호,신우주유소 개방화장실,서울특별시 서대문구 가좌로 106,서울특별시 서대문구 홍은동 379-6,1,2,0,0,0,0,2,0,0,서울특별시 서대문구청,023308741,정시,06:00-24:00,200412,37.5822656,126.9266001,민간,수세식,N,N,,Y,N,,,2024-12-20,2025-01-06 16:07:48
3120000,202531200000100194,공중화장실,법제3조제5호,홍제1 공중화장실,서울특별시 서대문구 세검정로4길 150,서울특별시 서대문구 홍제동 산1-1,2,3,0,0,0,0,3,0,0,서울특별시 서대문구청,023301518,상시,,198609,37.5906263,126.9526034,공공기관-지방자치단체,수세식,Y,Y,남자화장실+여자화장실,Y,N,,,2024-12-20,2025-01-06 16:07:46
3120000,202531200000100270,개방화장실,법제3조제13호,홍제배드민턴장,서울특별시 서대문구 세검정로 78-10,서울특별시 서대문구 홍제동 279-1,2,1,0,0,0,0,3,0,0,서울특별시 서대문구청,023799921,정시,06:00-22:00,201601,37.5953,126.9489,공공기관-지방자치단체,수세식,Y,N,,N,N,,,2024-12-20,2025-01-06 16:07:48
3120000,202531200000100304,개방화장실,법제3조제17호-영제3조제2항제3호,맥도날드(홍제점) 개방화장실,서울특별시 서대문구 통일로 468,서울특별시 서대문구 홍제동 299-12,1,2,0,0,0,0,1,0,0,서울특별시 서대문구청,023301592,상시,,201612,37.5902779,126.9429004,민간,수세식,N,N,,Y,N,,,2024-12-20,2025-01-06 16:07:48
3120000,202531200000100267,개방화장실,법제3조제16호-영제3조제1항제1호,창업지원센터,서울특별시 서대문구 통일로 484,서울특별시 서대문구 홍은동 48-84,4,4,1,0,0,0,9,1,0,서울특별시 서대문구청,023608545,정시,00:00-24:00,200401,37.5911,126.9421,공공기관-지방자치단체,수세식,Y,Y,여자화장실,Y,N,,,2024-12-20,2025-01-06 16:07:48
3120000,202531200000100264,개방화장실,법제3조제13호,서대문문화체육회관,서울특별시 서대문구 백련사길 39,서울특별시 서대문구 홍은동 산26-155,2,2,1,1,0,0,2,1,0,서울특별시 서대문구청,023608565,정시,06:00-22:00,199301,37.58098,126.9317,공공기관-지방자치단체,수세식,Y,Y,여자화장실,Y,Y,여자화장실,200801,2024-12-20,2025-01-06 16:07:48
3120000,202531200000100208,공중화장실,법제3조제5호,무궁화동산 화장실,서울특별시 서대문구 통일로34길 72-28,,1,2,1,0,0,0,3,1,0,서울특별시 서대문구청,023301961,상시,,201507,37.58548,126.9526,공공기관-지방자치단체,수세식,Y,Y,남자화장실+여자화장실,Y,N,,202311,2024-12-20,2025-01-06 16:07:46
3120000,202531200000100281,개방화장실,법제3조제16호-영제3조제1항제1호,서부수도사업소,서울특별시 서대문구 통일로26길 41 2층,서울특별시 서대문구 홍제동 38-69 2층,2,2,0,0,0,0,0,1,0,서울특별시 아리수본부 서부수도사업소,0231463519,정시,(평일) 09:00-18:00,196701,37.5828587,126.9522469,공공기관-지방공공기관(지방공기업/지방출자출연기관),수세식,Y,N,,N,N,,,2024-12-20,2025-01-06 16:07:48
3120000,202531200000100244,개방화장실,법제3조제16호-영제3조제1항제1호,홍제2동 주민센터,서울특별시 서대문구 통일로34길 27,서울특별시 서대문구 홍제동 459-4,3,3,1,1,0,0,5,1,0,서울특별시 서대문구청,023308443,정시,(평일) 09:00-18:00,,37.487935,126.857758,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2024-12-20,2025-01-06 16:07:48
3120000,202531200000100332,개방화장실,법제3조제17호-영제3조제2항제3호,서울여자간호대학 간호실습관,서울특별시 서대문구 간호대로 38,서울특별시 서대문구 홍제동 287-89,2,2,0,0,0,0,2,0,0,서울여자간호대학교,0222871797,정시,(학기중평일)09:00-18:00+(방학중평일)10:00-16:00+(주말 및 공휴일 개방하지않음),199804,37.5976284,126.947362,공공기관-특수법인,수세식,N,N,,N,N,,,2024-12-20,2025-01-06 16:07:48
3120000,202531200000100227,공중화장실,법제3조제5호,탕춘대 화장실,서울특별시 서대문구 포방터2길 105,서울특별시 서대문구 홍은동 9-698,1,2,1,0,0,0,4,1,0,서울특별시 서대문구청,023301776,상시,,202007,37.5964904,126.9538599,공공기관-지방자치단체,수세식,Y,Y,남자화장실+여자화장실,Y,N,,,2024-12-20,2025-01-06 16:07:46
3120000,202531200000100245,개방화장실,법제3조제16호-영제3조제1항제1호,홍제3동 주민센터,서울특별시 서대문구 세검정로4길 32,서울특별시 서대문구 홍제동 7-13,4,6,1,1,0,0,9,1,0,서울특별시 서대문구청,023308125,정시,(평일) 09:00-18:00,,37.5937611,126.9497306,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+남자화장실+여자화장실,N,Y,여자화장실,,2024-12-20,2025-01-06 16:07:48
3120000,202531200000100236,개방화장실,법제3조제16호-영제3조제1항제1호,북아현동 주민센터,서울특별시 서대문구 북아현로 24,서울특별시 서대문구 북아현동 129-37,8,10,5,5,0,0,13,5,0,서울특별시 서대문구청,023308105,정시,(평일) 09:00-18:00,,37.559478,126.9570302,공공기관-지방자치단체,수세식,Y,Y,남자화장실+여자화장실,N,Y,남자화장실+여자화장실,202306,2024-12-20,2025-01-06 16:07:48
3120000,202531200000100198,공중화장실,법제3조제5호,고은산놀이터 화장실,,서울특별시 서대문구 홍제동 312-185,1,2,1,0,0,0,3,1,0,서울특별시 서대문구청,023301708,상시,,201507,37.5854209,126.9422445,공공기관-지방자치단체,수세식,Y,Y,남자화장실+여자화장실,Y,N,,,2024-12-20,2025-01-06 16:07:46
3120000,202531200000100348,개방화장실,법제3조제16호-영제3조제1항제4호,추계예술대학교 청사관 화장실,서울특별시 서대문구 북아현로11가길 7,서울특별시 서대문구 북아현동 190-1,25,22,1,5,0,0,43,1,0,추계예술대학교,023623317,정시,09:00-18:00,200308,37.5631,126.952372,민간,수세식,N,N,,N,N,,,2024-12-20,2025-01-06 16:07:48
3120000,202531200000100325,개방화장실,법제3조제17호-영제3조제2항제3호,명지전문대학 본관및인문사회관 화장실,서울특별시 서대문구 가좌로 134,서울특별시 서대문구 홍은동 356-1,29,48,2,0,0,0,56,1,0,명지전문대학,023008955,상시,,198212,37.5847366,126.92498,민간,수세식,N,N,,N,N,,,2024-12-20,2025-01-06 16:07:48
3120000,202531200000100272,개방화장실,법제3조제7호,경의중앙선 가좌역,서울특별시 서대문구 수색로 27,서울특별시 서대문구 남가좌동 293-64,6,8,1,0,0,0,12,1,1,한국철도공사,15447788,정시,05:00-24:00,200907,37.568611,126.914841,공공기관-국가,수세식,Y,Y,장애인화장실+남자화장실+여자화장실,Y,Y,남자화장실+여자화장실,,2024-12-20,2025-01-06 16:07:48
3120000,202531200000100234,개방화장실,법제3조제16호-영제3조제1항제1호,북가좌1동 주민센터,서울특별시 서대문구 수색로 100-55,서울특별시 서대문구 북가좌동 477,6,8,1,0,0,0,12,1,0,서울특별시 서대문구청,023308557,정시,(평일) 09:00-18:00,,37.5743045,126.9102019,공공기관-지방자치단체,수세식,Y,Y,남자화장실+여자화장실,N,Y,여자화장실,,2024-12-20,2025-01-06 16:07:48
3120000,202531200000100312,개방화장실,법제3조제17호-영제3조제2항제3호,우리은행(홍제점) 개방화장실,서울특별시 서대문구 세검정로 36,서울특별시 서대문구 홍제동 266-56,2,2,0,0,0,0,2,0,0,서울특별시 서대문구청,023301592,정시,09:00-16:00,,37.591688,126.9453706,민간,수세식,N,N,,Y,N,,,2024-12-20,2025-01-06 16:07:48
3120000,202531200000100344,개방화장실,법제3조제16호-영제3조제1항제4호,추계예술대학교 지사관(추정기념별관) 화장실,서울특별시 서대문구 북아현로11가길 7,서울특별시 서대문구 북아현동 190-1,5,5,1,0,0,0,11,1,0,추계예술대학교,023623317,정시,09:00-18:00,199107,37.562074,126.9548,민간,수세식,N,N,,Y,Y,여자화장실,200601,2024-12-20,2025-01-06 16:07:48
3120000,202531200000100303,개방화장실,법제3조제17호-영제3조제2항제3호,맥도날드(연대점) 개방화장실,서울특별시 서대문구 연세로 33,서울특별시 서대문구 창천동 33-38,1,2,0,0,0,0,2,0,0,서울특별시 서대문구청,023301592,상시,,201212,37.5585892,126.9366891,민간,수세식,N,N,,Y,N,,,2024-12-20,2025-01-06 16:07:48
3120000,202531200000100209,공중화장실,법제3조제13호,무궁화동산 족구장 화장실,,서울특별시 서대문구 홍제동 산1-52,1,1,0,0,0,0,2,0,0,서울특별시 서대문구청,023301961,상시,,202311,37.58485,126.95254,공공기관-지방자치단체,수세식,Y,Y,남자화장실+여자화장실,Y,N,,,2024-12-20,2025-01-06 16:07:46
3120000,202531200000100204,공중화장실,법제3조제13호,돌산축구장 화장실,,서울특별시 서대문구 홍은동 10-305,1,1,0,0,0,0,1,0,0,서울특별시 서대문구청,023301708,상시,,201407,37.6031181,126.9463358,공공기관-지방자치단체,수세식,Y,Y,남자화장실+여자화장실,Y,N,,,2024-12-20,2025-01-06 16:07:46
3120000,202531200000100322,개방화장실,법제3조제16호-영제3조제1항제5호,홍은종합사회복지관,서울특별시 서대문구 세검정로1길 116,서울특별시 서대문구 홍은동 48-20,4,2,1,0,0,0,7,1,0,홍은종합사회복지관,023953959,정시,08:00-20:00,200412,37.5954052,126.9463867,공공기관-지방자치단체,수세식,N,Y,장애인화장실,N,Y,여자화장실,202111,2024-12-20,2025-01-06 16:07:48
3120000,202531200000100317,개방화장실,법제3조제17호-영제3조제2항제3호,충정타워 개방화장실,서울특별시 서대문구 서소문로 21,서울특별시 서대문구 충정로3가 464,2,3,0,0,0,0,2,0,0,서울특별시 서대문구청,023301592,상시,,,37.5598173,126.9640362,민간,수세식,N,N,,N,N,,,2024-12-20,2025-01-06 16:07:48
3120000,202531200000100311,개방화장실,법제3조제17호-영제3조제2항제3호,아남오피스텔 개방화장실,서울특별시 서대문구 신촌로 121,서울특별시 서대문구 창천동 20-41,2,2,0,0,0,0,3,0,0,서울특별시 서대문구청,023301592,상시,,200412,37.5562458,126.9392858,민간,수세식,N,N,,Y,N,,,2024-12-20,2025-01-06 16:07:48
3120000,202531200000100301,개방화장실,법제3조제17호-영제3조제2항제3호,르메이에르신촌3차 개방화장실,서울특별시 서대문구 신촌로 127,서울특별시 서대문구 창천동 20-26,1,2,0,0,0,0,2,0,0,서울특별시 서대문구청,023301592,상시,,200012,37.5564827,126.9400745,민간,수세식,N,N,,Y,N,,,2024-12-20,2025-01-06 16:07:48
3120000,202531200000100351,개방화장실,법제3조제16호-영제3조제1항제4호,추계예술대학교 황신덕기념관 화장실,서울특별시 서대문구 북아현로11가길 7,서울특별시 서대문구 북아현동 190-1,3,4,1,1,0,0,25,2,0,추계예술대학교,023623317,정시,09:00-18:00,198701,37.56353252,126.9526884,민간,수세식,N,N,,N,N,,200502,2024-12-20,2025-01-06 16:07:48
3120000,202531200000100241,개방화장실,법제3조제16호-영제3조제1항제1호,홍은1동 주민센터,서울특별시 서대문구 홍은중앙로 85,서울특별시 서대문구 홍은동 11-853,3,2,1,0,0,0,6,1,0,서울특별시 서대문구청,023306767,정시,(평일) 09:00-18:00,,37.5988641,126.9471446,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+남자화장실+여자화장실,N,N,,202403,2024-12-20,2025-01-06 16:07:48
3120000,202531200000100182,공중화장실,법제3조제5호,봉원2 공중화장실,서울특별시 서대문구 봉원사길 115,서울특별시 서대문구 봉원동 23-2,2,3,0,0,0,0,5,0,0,서울특별시 서대문구청,023301518,상시,,201810,37.5715359,126.9469469,공공기관-지방자치단체,수세식,Y,Y,여자화장실,Y,N,,,2024-12-20,2025-01-06 16:07:46
3120000,202531200000100189,공중화장실,법제3조제5호,홍남교1 공중화장실,서울특별시 서대문구 홍제천로 111-1,서울특별시 서대문구 연희동 696,1,1,0,0,0,0,2,0,0,서울특별시 서대문구청,023301518,상시,,202110,37.574585,126.9255748,공공기관-지방자치단체,수세식,Y,Y,남자화장실+여자화장실,Y,N,,,2024-12-20,2025-01-06 16:07:46
3120000,202531200000100328,개방화장실,법제3조제17호-영제3조제2항제3호,명지전문대학 사회교육관 화장실,서울특별시 서대문구 가좌로 134,서울특별시 서대문구 홍은동 356-1,30,40,3,0,1,1,49,0,0,명지전문대학,023008955,상시,,200912,37.58453,126.925871,민간,수세식,N,N,,N,N,,,2024-12-20,2025-01-06 16:07:48
3120000,202531200000100279,개방화장실,법제3조제8호,3호선 무악재역,서울특별시 서대문구 서소문로 지하 17,서울특별시 서대문구 충정로3가 319-1,2,3,1,0,0,0,5,1,1,서울교통공사,0261102431,정시,05:00-24:00,198401,37.576696,126.985804,공공기관-지방공공기관(지방공기업/지방출자출연기관),수세식,Y,Y,장애인화장실+남자화장실+여자화장실,Y,Y,남자화장실+여자화장실,,2024-12-20,2025-01-06 16:07:48
3120000,202531200000100292,개방화장실,법제3조제12호,창원이엔지 홍제지점 화장실,서울특별시 서대문구 통일로 455,서울특별시 서대문구 홍제동 330-61,1,2,1,0,0,0,1,1,0,서울특별시 서대문구청,023308741,정시,05:00-23:00,200609,37.5598665,126.9708838,민간,수세식,N,N,,Y,N,,202004,2024-12-20,2025-01-06 16:07:48
3120000,202531200000100313,개방화장실,법제3조제17호-영제3조제2항제3호,유진상가 개방화장실,서울특별시 서대문구 통일로 484,서울특별시 서대문구 홍제동 294-46,3,3,0,0,0,0,3,0,0,서울특별시 서대문구청,023301592,정시,09:00-20:00,197012,37.5913957,126.9424801,민간,수세식,N,N,,Y,N,,,2024-12-20,2025-01-06 16:07:48
3130000,202231300000100297,개방화장실,,서울복지타운,"서울특별시 마포구 백범로31길 21, 서울창업허브, 서울복지타운 1층 (공덕동)","서울특별시 마포구 공덕동 370-4 서울창업허브, 서울복지타운",2,2,0,0,0,0,4,0,0,서울시복지재단 총무팀,0263530268,,07~20,,,,공공기관-지방자치단체,수세식,,N,,Y,N,,,2022-11-24,2022-11-24 16:08:39
3130000,202231300000100260,개방화장실,,마포중앙도서관 1층 개방화장실,"서울특별시 마포구 성산로 128, 마포중앙도서관 (성산동)",서울특별시 마포구 성산동 275-3 마포중앙도서관,2,2,0,1,0,0,4,0,0,마포중앙도서관,0231535800,,00~24,,,,공공기관-지방자치단체,수세식,,Y,여자화장실,Y,Y,여자화장실,,2022-11-24,2022-11-24 16:08:38
3130000,202231300000100300,공중화장실,,문화비축기지 설비동,"서울특별시 마포구 증산로 87, 설비동 지상1층, 지하1층, 지하3층 (성산동)",서울특별시 마포구 성산동 670,4,6,1,1,1,0,14,1,1,서부공원녹지사업소,023768410,,00~24,,,,공공기관-지방자치단체,수세식,,Y,장애인화장실+여자화장실,N,Y,남자화장실+여자화장실,,2022-11-24,2022-11-24 16:08:39
3130000,202231300000100436,공중화장실,,성산2교열린 공중화장실,서울특별시 마포구 모래내로 70 (성산동),서울특별시 마포구 성산동 94-7,1,1,0,0,0,0,2,0,0,마포구청 자원순환과,0231539234,,00~24,201001,,,공공기관-지방자치단체,수세식,,Y,여자화장실,N,N,,,2023-03-20,2023-03-20 17:33:50
3130000,202231300000100344,공중화장실,,평화2(모험놀이터),"서울특별시 마포구 월드컵로 243-60, 서부공원녹지사업소 (성산동)",서울특별시 마포구 성산동 390-1 서부공원녹지사업소,3,4,1,1,0,0,8,1,0,서부공원녹지사업소 환경보전과,023005558,,00~24,,,,공공기관-지방자치단체,수세식,,Y,장애인화장실+여자화장실,N,Y,남자화장실+여자화장실,,2022-11-24,2022-11-24 16:08:39
3130000,202231300000100383,공중화장실,,은행나무어린이공원화장실,"서울특별시 마포구 성미산로29길 17-3, 은행나무어린이공원 화장실 (연남동)",서울특별시 마포구 연남동 250-1 은행나무어린이공원 화장실,1,0,0,1,0,0,2,0,0,마포구청 자원순환과,0231539234,,00~24,198401,,,공공기관-지방자치단체,수세식,,Y,여자화장실+남자화장실,Y,N,,202001,2023-03-24,2023-03-24 17:47:35
3130000,202231300000100375,개방화장실,,홍익지구대 화장실,"서울특별시 마포구 양화로11길 63, 홍익지구대 (서교동)",서울특별시 마포구 서교동 491 홍익지구대,1,2,1,0,0,0,0,1,0,홍익지구대,023348150,,00~24,,,,공공기관-국가,수세식,,N,,N,Y,여자화장실,,2022-11-24,2022-11-24 16:08:40
3130000,202231300000100245,개방화장실,,양화진공영주차장,"서울특별시 마포구 토정로 2, 양화진공영주차장 (합정동)",서울특별시 마포구 합정동 139-21 양화진공영주차장,2,2,0,0,0,0,2,0,0,마포시설관리공단,,,00~24,,,,공공기관-지방자치단체,수세식,,N,,N,N,,,2022-11-24,2022-11-24 16:08:38
3130000,202231300000100325,공중화장실,,노을6(스타트),서울특별시 마포구 하늘공원로 108-1 (상암동),서울특별시 마포구 상암동 481-34,2,3,1,1,0,0,9,1,0,서부공원녹지사업소 환경보전과,023005558,,00~24,,,,공공기관-지방자치단체,수세식,,Y,장애인화장실+여자화장실,N,Y,남자화장실+여자화장실,,2022-11-24,2022-11-24 16:08:39
3130000,202231300000100316,개방화장실,,애오개역(5),"서울특별시 마포구 마포대로 지하 210, 애오개역 게이트 통과 후좌측 (아현동)",서울특별시 마포구 아현동 612 애오개역,4,5,1,1,1,1,9,1,1,서울교통공사,0263115301,,05~24,,,,공공기관-국가공공기관,수세식,,Y,장애인화장실+남자화장실+여자화장실,Y,Y,남자화장실+여자화장실,,2022-11-24,2022-11-24 16:08:39
3130000,202231300000100339,공중화장실,,난지천2(잔디매점),"서울특별시 마포구 월드컵로 365, 난지천공원 잔디광장매점 (상암동)",서울특별시 마포구 상암동 1538 난지천공원 잔디광장매점,2,3,1,1,0,0,8,1,0,서부공원녹지사업소 환경보전과,023005558,,00~24,201001,,,공공기관-지방자치단체,수세식,,Y,장애인화장실+여자화장실,N,Y,남자화장실+여자화장실,,2022-11-24,2022-11-24 16:08:39
3130000,202231300000100243,개방화장실,,마포구보훈회관 1층,"서울특별시 마포구 신수로 58, 마포구 보훈회관 (신수동)",서울특별시 마포구 신수동 371-18 마포구 보훈회관,0,1,1,0,0,0,0,1,0,마포구보훈회관,,,00~24,,,,공공기관-지방자치단체,수세식,,Y,여자화장실,Y,N,,,2022-11-24,2022-11-24 16:08:38
3130000,202431300000100007,개방화장실,법제3조제1호,마포어르신돌봄센터,서울특별시 마포구 토정로 148-14 (상수동),서울특별시 마포구 상수동 397,2,2,1,0,0,0,8,1,0,마포어르신돌봄통합센터,,정시,09:00~18:00,,,,공공기관-지방자치단체,수세식,N,Y,남자화장실+여자화장실,N,N,,,2024-05-10,2024-05-10 14:13:56
3130000,202231300000100262,공중화장실,,노고산 공중화장실,서울특별시 마포구 고산2길 66-3(노고산동),서울특별시 마포구 노고산동 24-4,1,1,0,0,0,0,1,0,0,마포구청 자원순환과,0231539234,,00~24,,,,공공기관-지방자치단체,수세식,,Y,여자화장실,N,N,,,2023-03-20,2023-03-20 17:09:43
3130000,202231300000100357,개방화장실,,KGIT상암센터 화장실,"서울특별시 마포구 월드컵북로 402, 케이지아이티센터 1층 (상암동)",서울특별시 마포구 상암동 1601 케이지아이티센터,2,2,0,0,0,0,2,0,0,KGIT 상암센터,,,06~24,,,,공공기관-지방공공기관(지방공기업/지방출자출연기관),수세식,,N,,N,N,,,2023-03-30,2023-03-31 15:21:36
3130000,202231300000100358,개방화장실,,상암이안2단지 오피스텔 화장실,"서울특별시 마포구 월드컵북로 361, DMC이안오피스텔 (상암동)",서울특별시 마포구 상암동 1653 DMC이안오피스텔,3,5,1,1,0,0,5,1,0,DMC 이안2단지 오피스텔,,,00~24,,,,공공기관-지방공공기관(지방공기업/지방출자출연기관),수세식,,N,,N,N,,,2023-03-30,2023-03-31 15:21:49
3130000,202231300000100269,개방화장실,,염리119안전센터 화장실,"서울특별시 마포구 토정로37길 27, 마포소방서 염리119안전센터 1층 (염리동)",서울특별시 마포구 염리동 174-19 마포소방서 염리119안전센터,1,2,1,0,0,0,1,0,0,마포소방서 염리119안전센터,027130965,,00~24,,,,공공기관-국가,수세식,,N,,N,N,,,2022-11-24,2022-11-24 16:08:38
3130000,202231300000100276,개방화장실,,상암119안전센터 화장실,"서울특별시 마포구 월드컵로42길 34, 마포소방서 상암119안전센터 1층 (상암동)",서울특별시 마포구 상암동 1677 마포소방서 상암119안전센터,1,2,0,0,0,0,1,0,0,마포소방서 상암119안전센터,023094119,,00~24,,,,공공기관-지방자치단체,수세식,,N,,N,N,,,2022-11-24,2022-11-24 16:08:39
3130000,202231300000100363,공중화장실,,두리어린이공원화장실,"서울특별시 마포구 월드컵로31길 69, 망원2동노인정 (망원동)",서울특별시 마포구 망원동 436-1 망원2동노인정,2,1,0,0,0,0,2,0,0,마포구청 자원순환과,0231539234,,00~24,201501,,,공공기관-지방자치단체,수세식,,Y,여자화장실+남자화장실,Y,Y,여자화장실,,2023-03-24,2023-03-24 17:46:29
3130000,202231300000100333,공중화장실,,하늘4(대우),"서울특별시 마포구 하늘공원로 95, 탐방객안내소 (상암동)",서울특별시 마포구 상암동 481-72 탐방객안내소,2,3,1,1,0,0,5,1,0,서부공원녹지사업소 환경보전과,023005558,,07~22,,,,공공기관-지방자치단체,수세식,,Y,장애인화장실+여자화장실,N,Y,남자화장실+여자화장실,,2022-11-24,2022-11-24 16:08:39
3130000,202231300000100397,개방화장실,,용강동주민센터 화장실,"서울특별시 마포구 토정로31길 31, 용강동주민센터 1층 (용강동)",서울특별시 마포구 용강동 505 용강동주민센터,1,2,1,0,0,0,3,1,0,용강동 주민센터,0231536606,,00~24,,,,공공기관-지방자치단체,수세식,,Y,장애인화장실+남자화장실+여자화장실,Y,Y,여자화장실,,2022-11-24,2022-11-24 16:08:40
